日期,股票代號,股票名稱,股數,權重
2025-06-03,3714,富采投資控股,264000,0.42
2025-06-03,6811,宏碁資訊服務,38000,0.42
2025-06-03,3605,宏致電子,170000,0.41
2025-06-03,2723,開曼美食達人,72000,0.31
2025-06-04,2330,台灣積體電路製造,116000,5.39
2025-06-04,2454,聯發科技,89000,5.32
2025-06-04,2317,鴻海精密工業,719000,5.26
2025-06-04,2357,華碩電腦,149000,4.46
2025-06-04,2881,富邦金融控股,985000,4.03
2025-06-04,3044,健鼎科技,335000,3.3
2025-06-04,2382,廣達電腦,250000,3.28
2025-06-04,8016,矽創電子,319000,3.25
2025-06-04,2308,台達電子工業,176000,3.21
2025-06-04,2891,中國信託金融控股,1502000,3
2025-06-04,6121,新普科技,171000,3
2025-06-04,4915,致伸科技,769000,2.81
2025-06-04,3702,大聯大控股,892000,2.79
2025-06-04,5434,崇越科技,225000,2.78
2025-06-04,5904,寶雅國際,113000,2.65
2025-06-04,2393,億光電子工業,686000,2.49
2025-06-04,2345,智邦科技,54000,1.86
2025-06-04,6669,緯穎科技服務,15000,1.78
2025-06-04,2383,台光電子材料,48000,1.76
2025-06-04,3131,弘塑科技,26000,1.52
2025-06-04,3293,鈊象電子,38000,1.49
2025-06-04,2379,瑞昱半導體,56000,1.42
2025-06-04,2059,川湖科技,13000,1.33
2025-06-04,3653,健策精密工業,20000,1.28
2025-06-04,3665,貿聯控股（BizLink Holding In,43000,1.27
2025-06-04,2360,致茂電子,68000,1.11
2025-06-04,6442,光紅建聖,54000,1.11
2025-06-04,3017,奇鋐科技,32000,1.02
2025-06-04,2610,中華航空,940000,1
2025-06-04,3529,力旺電子,9000,0.95
2025-06-04,6757,台灣虎航,207000,0.93
2025-06-04,6223,旺矽科技,24000,0.89
2025-06-04,3227,原相科技,82000,0.87
2025-06-04,1319,東陽實業廠,145000,0.87
2025-06-04,3450,聯鈞光電,97000,0.84
2025-06-04,9907,統一實業,869000,0.83
2025-06-04,6446,藥華醫藥,34000,0.83
2025-06-04,6670,復盛應用科技,53000,0.81
2025-06-04,3211,順達科技,77000,0.75
2025-06-04,8028,昇陽國際半導體,116000,0.74
2025-06-04,3491,昇達科技,47000,0.73
2025-06-04,8039,台虹科技,324000,0.72
2025-06-04,3526,凡甲科技,60000,0.65
2025-06-04,8114,振樺電子,43000,0.63
2025-06-04,6561,是方電訊,32000,0.63
2025-06-04,6274,台燿科技,67000,0.59
2025-06-04,5234,達興材料,44000,0.48
2025-06-04,3714,富采投資控股,264000,0.42
2025-06-04,3605,宏致電子,170000,0.41
2025-06-04,6811,宏碁資訊服務,38000,0.41
2025-06-04,2723,開曼美食達人,72000,0.3
2025-06-05,2330,台灣積體電路製造,116000,5.43
2025-06-05,2317,鴻海精密工業,719000,5.24
2025-06-05,2454,聯發科技,89000,5.19
2025-06-05,2357,華碩電腦,149000,4.48
2025-06-05,2881,富邦金融控股,985000,4.02
2025-06-05,3044,健鼎科技,335000,3.39
2025-06-05,2382,廣達電腦,250000,3.3
2025-06-05,2308,台達電子工業,176000,3.28
2025-06-05,8016,矽創電子,319000,3.23
2025-06-05,6121,新普科技,171000,2.92
2025-06-05,2891,中國信託金融控股,1502000,2.9
2025-06-05,3702,大聯大控股,892000,2.84
2025-06-05,4915,致伸科技,769000,2.84
2025-06-05,5434,崇越科技,225000,2.81
2025-06-05,5904,寶雅國際,113000,2.61
2025-06-05,2393,億光電子工業,686000,2.41
2025-06-05,2345,智邦科技,54000,1.86
2025-06-05,2383,台光電子材料,48000,1.78
2025-06-05,6669,緯穎科技服務,15000,1.75
2025-06-05,3131,弘塑科技,26000,1.58
2025-06-05,3293,鈊象電子,38000,1.55
2025-06-05,2379,瑞昱半導體,56000,1.43
2025-06-05,2059,川湖科技,13000,1.34
2025-06-05,3665,貿聯控股（BizLink Holding In,43000,1.3
2025-06-05,3653,健策精密工業,20000,1.27
2025-06-05,6442,光紅建聖,54000,1.16
2025-06-05,2360,致茂電子,68000,1.09
2025-06-05,3017,奇鋐科技,32000,1.01
2025-06-05,2610,中華航空,940000,0.97
2025-06-05,3529,力旺電子,9000,0.93
2025-06-05,6223,旺矽科技,24000,0.92
2025-06-05,6757,台灣虎航,207000,0.9
2025-06-05,3227,原相科技,82000,0.88
2025-06-05,1319,東陽實業廠,145000,0.87
2025-06-05,6446,藥華醫藥,34000,0.84
2025-06-05,3450,聯鈞光電,97000,0.82
2025-06-05,9907,統一實業,869000,0.81
2025-06-05,6670,復盛應用科技,53000,0.78
2025-06-05,3491,昇達科技,47000,0.76
2025-06-05,8028,昇陽國際半導體,116000,0.74
2025-06-05,3211,順達科技,77000,0.73
2025-06-05,8039,台虹科技,324000,0.72
2025-06-05,8114,振樺電子,43000,0.64
2025-06-05,3526,凡甲科技,60000,0.64
2025-06-05,6561,是方電訊,32000,0.63
2025-06-05,6274,台燿科技,67000,0.59
2025-06-05,5234,達興材料,44000,0.48
2025-06-05,3605,宏致電子,170000,0.43
2025-06-05,3714,富采投資控股,264000,0.42
2025-06-05,6811,宏碁資訊服務,38000,0.41
2025-06-05,2723,開曼美食達人,72000,0.31
2025-06-06,2330,台灣積體電路製造,116000,5.42
2025-06-06,2454,聯發科技,89000,5.35
2025-06-06,2317,鴻海精密工業,719000,5.17
2025-06-06,2357,華碩電腦,149000,4.51
2025-06-06,2881,富邦金融控股,985000,4.06
2025-06-06,3044,健鼎科技,335000,3.37
2025-06-06,2308,台達電子工業,176000,3.27
2025-06-06,2382,廣達電腦,250000,3.24
2025-06-06,8016,矽創電子,319000,3.2
2025-06-06,6121,新普科技,171000,2.99
2025-06-06,2891,中國信託金融控股,1502000,2.93
2025-06-06,4915,致伸科技,769000,2.93
2025-06-06,3702,大聯大控股,892000,2.88
2025-06-06,5434,崇越科技,225000,2.82
2025-06-06,5904,寶雅國際,113000,2.63
2025-06-06,2393,億光電子工業,686000,2.43
2025-06-06,2345,智邦科技,54000,1.83
2025-06-06,2383,台光電子材料,48000,1.78
2025-06-06,6669,緯穎科技服務,15000,1.74
2025-06-06,3131,弘塑科技,26000,1.59
2025-06-06,3293,鈊象電子,38000,1.51
2025-06-06,2379,瑞昱半導體,56000,1.43
2025-06-06,2059,川湖科技,13000,1.3
2025-06-06,3653,健策精密工業,20000,1.28
2025-06-06,3665,貿聯控股（BizLink Holding In,43000,1.25
2025-06-06,6442,光紅建聖,54000,1.22
2025-06-06,2360,致茂電子,68000,1.11
2025-06-06,3017,奇鋐科技,32000,1.02
2025-06-06,2610,中華航空,940000,0.98
2025-06-06,6223,旺矽科技,24000,0.93
2025-06-06,3529,力旺電子,9000,0.92
2025-06-06,6757,台灣虎航,207000,0.87
2025-06-06,3227,原相科技,82000,0.86
2025-06-06,3450,聯鈞光電,97000,0.83
2025-06-06,1319,東陽實業廠,145000,0.83
2025-06-06,9907,統一實業,869000,0.81
2025-06-06,6446,藥華醫藥,34000,0.81
2025-06-06,6670,復盛應用科技,53000,0.77
2025-06-06,8028,昇陽國際半導體,116000,0.73
2025-06-06,3491,昇達科技,47000,0.73
2025-06-06,3211,順達科技,77000,0.7
2025-06-06,8039,台虹科技,324000,0.7
2025-06-06,6561,是方電訊,32000,0.64
2025-06-06,3526,凡甲科技,60000,0.64
2025-06-06,6274,台燿科技,67000,0.59
2025-06-06,8114,振樺電子,43000,0.57
2025-06-06,5234,達興材料,44000,0.49
2025-06-06,3605,宏致電子,170000,0.43
2025-06-06,3714,富采投資控股,264000,0.42
2025-06-06,6811,宏碁資訊服務,38000,0.41
2025-06-06,2723,開曼美食達人,72000,0.3
2025-06-09,2330,台灣積體電路製造,116000,5.43
2025-06-09,2454,聯發科技,89000,5.33
2025-06-09,2317,鴻海精密工業,719000,5.18
2025-06-09,2357,華碩電腦,149000,4.48
2025-06-09,2881,富邦金融控股,985000,4.06
2025-06-09,3044,健鼎科技,335000,3.39
2025-06-09,2308,台達電子工業,176000,3.26
2025-06-09,2382,廣達電腦,250000,3.21
2025-06-09,8016,矽創電子,319000,3.17
2025-06-09,6121,新普科技,171000,3.04
2025-06-09,2891,中國信託金融控股,1502000,2.94
2025-06-09,3702,大聯大控股,892000,2.9
2025-06-09,4915,致伸科技,769000,2.87
2025-06-09,5434,崇越科技,225000,2.84
2025-06-09,5904,寶雅國際,113000,2.63
2025-06-09,2393,億光電子工業,686000,2.44
2025-06-09,2345,智邦科技,54000,1.85
2025-06-09,2383,台光電子材料,48000,1.83
2025-06-09,6669,緯穎科技服務,15000,1.72
2025-06-09,3131,弘塑科技,26000,1.66
2025-06-09,3293,鈊象電子,38000,1.5
2025-06-09,2379,瑞昱半導體,56000,1.43
2025-06-09,2059,川湖科技,13000,1.3
2025-06-09,3653,健策精密工業,20000,1.3
2025-06-09,6442,光紅建聖,54000,1.26
2025-06-09,3665,貿聯控股（BizLink Holding In,43000,1.25
2025-06-09,2360,致茂電子,68000,1.1
2025-06-09,3017,奇鋐科技,32000,1.02
2025-06-09,2610,中華航空,940000,0.98
2025-06-09,3529,力旺電子,9000,0.93
2025-06-09,6223,旺矽科技,24000,0.93
2025-06-09,6446,藥華醫藥,34000,0.86
2025-06-09,6757,台灣虎航,207000,0.85
2025-06-09,1319,東陽實業廠,145000,0.83
2025-06-09,3450,聯鈞光電,97000,0.82
2025-06-09,3227,原相科技,82000,0.81
2025-06-09,9907,統一實業,869000,0.8
2025-06-09,6670,復盛應用科技,53000,0.76
2025-06-09,8028,昇陽國際半導體,116000,0.72
2025-06-09,3491,昇達科技,47000,0.71
2025-06-09,3211,順達科技,77000,0.69
2025-06-09,8039,台虹科技,324000,0.69
2025-06-09,6274,台燿科技,67000,0.65
2025-06-09,6561,是方電訊,32000,0.63
2025-06-09,3526,凡甲科技,60000,0.61
2025-06-09,8114,振樺電子,43000,0.57
2025-06-09,5234,達興材料,44000,0.49
2025-06-09,3605,宏致電子,170000,0.43
2025-06-09,3714,富采投資控股,264000,0.42
2025-06-09,6811,宏碁資訊服務,38000,0.4
2025-06-09,2723,開曼美食達人,72000,0.3
2025-06-10,2330,台灣積體電路製造,116000,5.54
2025-06-10,2454,聯發科技,89000,5.43
2025-06-10,2317,鴻海精密工業,719000,5.11
2025-06-10,2357,華碩電腦,149000,4.49
2025-06-10,2881,富邦金融控股,985000,3.95
2025-06-10,3044,健鼎科技,335000,3.4
2025-06-10,2382,廣達電腦,250000,3.24
2025-06-10,2308,台達電子工業,176000,3.24
2025-06-10,8016,矽創電子,319000,3.15
2025-06-10,6121,新普科技,171000,2.99
2025-06-10,2891,中國信託金融控股,1502000,2.92
2025-06-10,4915,致伸科技,769000,2.88
2025-06-10,3702,大聯大控股,892000,2.86
2025-06-10,5434,崇越科技,225000,2.81
2025-06-10,5904,寶雅國際,113000,2.64
2025-06-10,2393,億光電子工業,686000,2.41
2025-06-10,2383,台光電子材料,48000,1.95
2025-06-10,2345,智邦科技,54000,1.94
2025-06-10,6669,緯穎科技服務,15000,1.7
2025-06-10,3131,弘塑科技,26000,1.69
2025-06-10,3293,鈊象電子,38000,1.49
2025-06-10,2379,瑞昱半導體,56000,1.42
2025-06-10,2059,川湖科技,13000,1.3
2025-06-10,3653,健策精密工業,20000,1.3
2025-06-10,3665,貿聯控股（BizLink Holding In,43000,1.29
2025-06-10,6442,光紅建聖,54000,1.21
2025-06-10,2360,致茂電子,68000,1.06
2025-06-10,3017,奇鋐科技,32000,1.03
2025-06-10,2610,中華航空,940000,0.97
2025-06-10,3529,力旺電子,9000,0.96
2025-06-10,6223,旺矽科技,24000,0.96
2025-06-10,6446,藥華醫藥,34000,0.84
2025-06-10,3450,聯鈞光電,97000,0.84
2025-06-10,6757,台灣虎航,207000,0.83
2025-06-10,3227,原相科技,82000,0.8
2025-06-10,1319,東陽實業廠,145000,0.8
2025-06-10,9907,統一實業,869000,0.79
2025-06-10,8028,昇陽國際半導體,116000,0.76
2025-06-10,6670,復盛應用科技,53000,0.75
2025-06-10,3491,昇達科技,47000,0.73
2025-06-10,8039,台虹科技,324000,0.67
2025-06-10,6274,台燿科技,67000,0.66
2025-06-10,3211,順達科技,77000,0.64
2025-06-10,6561,是方電訊,32000,0.62
2025-06-10,3526,凡甲科技,60000,0.61
2025-06-10,8114,振樺電子,43000,0.58
2025-06-10,5234,達興材料,44000,0.51
2025-06-10,3714,富采投資控股,264000,0.43
2025-06-10,3605,宏致電子,170000,0.43
2025-06-10,6811,宏碁資訊服務,38000,0.41
2025-06-10,2723,開曼美食達人,72000,0.3
2025-06-11,2330,台灣積體電路製造,116000,5.59
2025-06-11,2454,聯發科技,89000,5.3
2025-06-11,2317,鴻海精密工業,719000,5.08
2025-06-11,2357,華碩電腦,149000,4.55
2025-06-11,2881,富邦金融控股,985000,4.02
2025-06-11,3044,健鼎科技,335000,3.34
2025-06-11,2382,廣達電腦,250000,3.2
2025-06-11,2308,台達電子工業,176000,3.2
2025-06-11,8016,矽創電子,319000,3.13
2025-06-11,6121,新普科技,171000,3.04
2025-06-11,4915,致伸科技,769000,2.9
2025-06-11,2891,中國信託金融控股,1502000,2.87
2025-06-11,3702,大聯大控股,892000,2.84
2025-06-11,5434,崇越科技,225000,2.81
2025-06-11,5904,寶雅國際,113000,2.68
2025-06-11,2393,億光電子工業,686000,2.4
2025-06-11,2345,智邦科技,54000,1.97
2025-06-11,2383,台光電子材料,48000,1.9
2025-06-11,6669,緯穎科技服務,15000,1.72
2025-06-11,3131,弘塑科技,26000,1.71
2025-06-11,3293,鈊象電子,38000,1.5
2025-06-11,2379,瑞昱半導體,56000,1.43
2025-06-11,3653,健策精密工業,20000,1.34
2025-06-11,3665,貿聯控股（BizLink Holding In,43000,1.3
2025-06-11,2059,川湖科技,13000,1.26
2025-06-11,6442,光紅建聖,54000,1.2
2025-06-11,2360,致茂電子,68000,1.1
2025-06-11,3017,奇鋐科技,32000,1.05
2025-06-11,3529,力旺電子,9000,1
2025-06-11,2610,中華航空,940000,0.96
2025-06-11,6223,旺矽科技,24000,0.96
2025-06-11,6446,藥華醫藥,34000,0.85
2025-06-11,3450,聯鈞光電,97000,0.85
2025-06-11,6757,台灣虎航,207000,0.82
2025-06-11,3227,原相科技,82000,0.82
2025-06-11,1319,東陽實業廠,145000,0.79
2025-06-11,8028,昇陽國際半導體,116000,0.78
2025-06-11,9907,統一實業,869000,0.76
2025-06-11,6670,復盛應用科技,53000,0.75
2025-06-11,3491,昇達科技,47000,0.72
2025-06-11,3211,順達科技,77000,0.66
2025-06-11,6274,台燿科技,67000,0.66
2025-06-11,8039,台虹科技,324000,0.66
2025-06-11,6561,是方電訊,32000,0.62
2025-06-11,8114,振樺電子,43000,0.61
2025-06-11,3526,凡甲科技,60000,0.6
2025-06-11,5234,達興材料,44000,0.52
2025-06-11,3605,宏致電子,170000,0.45
2025-06-11,3714,富采投資控股,264000,0.42
2025-06-11,6811,宏碁資訊服務,38000,0.41
2025-06-11,2723,開曼美食達人,72000,0.29
2025-06-12,2330,台灣積體電路製造,116000,5.5
2025-06-12,2454,聯發科技,89000,5.19
2025-06-12,2317,鴻海精密工業,719000,5.14
2025-06-12,2357,華碩電腦,149000,4.61
2025-06-12,2881,富邦金融控股,985000,3.91
2025-06-12,3044,健鼎科技,335000,3.38
2025-06-12,2382,廣達電腦,250000,3.25
2025-06-12,2308,台達電子工業,176000,3.19
2025-06-12,8016,矽創電子,319000,3.04
2025-06-12,6121,新普科技,171000,2.99
2025-06-12,2891,中國信託金融控股,1502000,2.9
2025-06-12,3702,大聯大控股,892000,2.85
2025-06-12,4915,致伸科技,769000,2.85
2025-06-12,5434,崇越科技,225000,2.81
2025-06-12,5904,寶雅國際,113000,2.63
2025-06-12,2393,億光電子工業,686000,2.4
2025-06-12,2345,智邦科技,54000,1.95
2025-06-12,2383,台光電子材料,48000,1.87
2025-06-12,3131,弘塑科技,26000,1.83
2025-06-12,6669,緯穎科技服務,15000,1.73
2025-06-12,3293,鈊象電子,38000,1.51
2025-06-12,2379,瑞昱半導體,56000,1.41
2025-06-12,3653,健策精密工業,20000,1.36
2025-06-12,3665,貿聯控股（BizLink Holding In,43000,1.35
2025-06-12,2059,川湖科技,13000,1.26
2025-06-12,6442,光紅建聖,54000,1.2
2025-06-12,2360,致茂電子,68000,1.1
2025-06-12,3017,奇鋐科技,32000,1.1
2025-06-12,3529,力旺電子,9000,1
2025-06-12,2610,中華航空,940000,0.95
2025-06-12,6223,旺矽科技,24000,0.95
2025-06-12,3450,聯鈞光電,97000,0.9
2025-06-12,6446,藥華醫藥,34000,0.84
2025-06-12,3227,原相科技,82000,0.84
2025-06-12,6757,台灣虎航,207000,0.8
2025-06-12,8028,昇陽國際半導體,116000,0.79
2025-06-12,9907,統一實業,869000,0.77
2025-06-12,1319,東陽實業廠,145000,0.77
2025-06-12,3491,昇達科技,47000,0.74
2025-06-12,6670,復盛應用科技,53000,0.74
2025-06-12,8039,台虹科技,324000,0.67
2025-06-12,3211,順達科技,77000,0.66
2025-06-12,6561,是方電訊,32000,0.65
2025-06-12,6274,台燿科技,67000,0.65
2025-06-12,8114,振樺電子,43000,0.61
2025-06-12,3526,凡甲科技,60000,0.6
2025-06-12,5234,達興材料,44000,0.52
2025-06-12,3605,宏致電子,170000,0.46
2025-06-12,3714,富采投資控股,264000,0.42
2025-06-12,6811,宏碁資訊服務,38000,0.42
2025-06-12,2723,開曼美食達人,72000,0.29
2025-06-13,2330,台灣積體電路製造,116000,5.47
2025-06-13,2317,鴻海精密工業,719000,5.15
2025-06-13,2454,聯發科技,89000,5.09
2025-06-13,2357,華碩電腦,149000,4.66
2025-06-13,2881,富邦金融控股,985000,3.9
2025-06-13,3044,健鼎科技,335000,3.36
2025-06-13,2382,廣達電腦,250000,3.29
2025-06-13,2308,台達電子工業,176000,3.2
2025-06-13,8016,矽創電子,319000,3.09
2025-06-13,6121,新普科技,171000,2.96
2025-06-13,2891,中國信託金融控股,1502000,2.93
2025-06-13,3702,大聯大控股,892000,2.87
2025-06-13,5434,崇越科技,225000,2.82
2025-06-13,4915,致伸科技,769000,2.77
2025-06-13,5904,寶雅國際,113000,2.63
2025-06-13,2393,億光電子工業,686000,2.37
2025-06-13,2345,智邦科技,54000,1.97
2025-06-13,2383,台光電子材料,48000,1.89
2025-06-13,3131,弘塑科技,26000,1.83
2025-06-13,6669,緯穎科技服務,15000,1.76
2025-06-13,3293,鈊象電子,38000,1.52
2025-06-13,3665,貿聯控股（BizLink Holding In,43000,1.48
2025-06-13,2379,瑞昱半導體,56000,1.41
2025-06-13,3653,健策精密工業,20000,1.4
2025-06-13,2059,川湖科技,13000,1.29
2025-06-13,6442,光紅建聖,54000,1.16
2025-06-13,3017,奇鋐科技,32000,1.12
2025-06-13,2360,致茂電子,68000,1.09
2025-06-13,3529,力旺電子,9000,0.97
2025-06-13,6223,旺矽科技,24000,0.97
2025-06-13,2610,中華航空,940000,0.94
2025-06-13,3450,聯鈞光電,97000,0.87
2025-06-13,6446,藥華醫藥,34000,0.84
2025-06-13,3227,原相科技,82000,0.83
2025-06-13,6757,台灣虎航,207000,0.81
2025-06-13,8028,昇陽國際半導體,116000,0.77
2025-06-13,9907,統一實業,869000,0.76
2025-06-13,1319,東陽實業廠,145000,0.76
2025-06-13,3491,昇達科技,47000,0.73
2025-06-13,6670,復盛應用科技,53000,0.73
2025-06-13,8039,台虹科技,324000,0.68
2025-06-13,6274,台燿科技,67000,0.65
2025-06-13,3211,順達科技,77000,0.65
2025-06-13,6561,是方電訊,32000,0.64
2025-06-13,3526,凡甲科技,60000,0.6
2025-06-13,8114,振樺電子,43000,0.59
2025-06-13,5234,達興材料,44000,0.53
2025-06-13,3605,宏致電子,170000,0.44
2025-06-13,6811,宏碁資訊服務,38000,0.42
2025-06-13,3714,富采投資控股,264000,0.41
2025-06-13,2723,開曼美食達人,72000,0.29
2025-06-16,2330,台灣積體電路製造,116000,5.42
2025-06-16,2454,聯發科技,89000,5.1
2025-06-16,2317,鴻海精密工業,719000,5.08
2025-06-16,2357,華碩電腦,149000,4.64
2025-06-16,2881,富邦金融控股,985000,3.86
2025-06-16,3044,健鼎科技,335000,3.39
2025-06-16,2382,廣達電腦,250000,3.26
2025-06-16,2308,台達電子工業,176000,3.22
2025-06-16,6121,新普科技,171000,2.99
2025-06-16,8016,矽創電子,319000,2.95
2025-06-16,2891,中國信託金融控股,1502000,2.93
2025-06-16,3702,大聯大控股,892000,2.87
2025-06-16,5434,崇越科技,225000,2.84
2025-06-16,4915,致伸科技,769000,2.82
2025-06-16,5904,寶雅國際,113000,2.6
2025-06-16,2393,億光電子工業,686000,2.38
2025-06-16,2345,智邦科技,54000,1.94
2025-06-16,2383,台光電子材料,48000,1.93
2025-06-16,3131,弘塑科技,26000,1.87
2025-06-16,6669,緯穎科技服務,15000,1.73
2025-06-16,3293,鈊象電子,38000,1.55
2025-06-16,3665,貿聯控股（BizLink Holding In,43000,1.5
2025-06-16,2379,瑞昱半導體,56000,1.41
2025-06-16,3653,健策精密工業,20000,1.36
2025-06-16,2059,川湖科技,13000,1.3
2025-06-16,6442,光紅建聖,54000,1.21
2025-06-16,2360,致茂電子,68000,1.1
2025-06-16,3017,奇鋐科技,32000,1.09
2025-06-16,6223,旺矽科技,24000,0.98
2025-06-16,3450,聯鈞光電,97000,0.96
2025-06-16,3529,力旺電子,9000,0.94
2025-06-16,2610,中華航空,940000,0.92
2025-06-16,3227,原相科技,82000,0.82
2025-06-16,6446,藥華醫藥,34000,0.82
2025-06-16,6757,台灣虎航,207000,0.8
2025-06-16,9907,統一實業,869000,0.77
2025-06-16,8028,昇陽國際半導體,116000,0.76
2025-06-16,1319,東陽實業廠,145000,0.73
2025-06-16,3491,昇達科技,47000,0.72
2025-06-16,6670,復盛應用科技,53000,0.72
2025-06-16,8039,台虹科技,324000,0.67
2025-06-16,6274,台燿科技,67000,0.66
2025-06-16,3211,順達科技,77000,0.64
2025-06-16,6561,是方電訊,32000,0.63
2025-06-16,3526,凡甲科技,60000,0.6
2025-06-16,8114,振樺電子,43000,0.57
2025-06-16,5234,達興材料,44000,0.53
2025-06-16,3605,宏致電子,170000,0.45
2025-06-16,3714,富采投資控股,264000,0.42
2025-06-16,6811,宏碁資訊服務,38000,0.42
2025-06-16,2723,開曼美食達人,72000,0.29
2025-06-17,2330,台灣積體電路製造,116000,5.52
2025-06-17,2454,聯發科技,89000,5.17
2025-06-17,2317,鴻海精密工業,719000,5.07
2025-06-17,2357,華碩電腦,149000,4.75
2025-06-17,2881,富邦金融控股,985000,3.85
2025-06-17,3044,健鼎科技,335000,3.46
2025-06-17,2382,廣達電腦,250000,3.22
2025-06-17,2308,台達電子工業,176000,3.16
2025-06-17,6121,新普科技,171000,3
2025-06-17,8016,矽創電子,319000,2.96
2025-06-17,2891,中國信託金融控股,1502000,2.91
2025-06-17,3702,大聯大控股,892000,2.86
2025-06-17,5434,崇越科技,225000,2.82
2025-06-17,4915,致伸科技,769000,2.77
2025-06-17,5904,寶雅國際,113000,2.58
2025-06-17,2393,億光電子工業,686000,2.32
2025-06-17,2383,台光電子材料,48000,1.89
