日期,股票代號,股票名稱,股數,權重
2025-07-31,5534,長虹建設,357000,1.09
2025-07-31,6274,台燿科技,107000,1.09
2025-07-31,5439,高技企業,102000,1.01
2025-07-31,6121,新普科技,62000,0.94
2025-07-31,8114,振樺電子,97000,0.9
2025-07-31,8016,矽創電子,116000,0.86
2025-07-31,3529,力旺電子,11000,0.83
2025-07-31,6442,光紅建聖,36000,0.82
2025-07-31,3526,凡甲科技,93000,0.81
2025-07-31,4915,致伸科技,301000,0.81
2025-07-31,6561,是方電訊,49000,0.79
2025-07-31,6811,宏碁資訊服務,91000,0.79
2025-07-31,2610,中華航空,940000,0.72
2025-07-31,3211,順達科技,77000,0.66
2025-07-31,3227,原相科技,85000,0.62
2025-07-31,6257,矽格,207000,0.6
2025-07-31,1319,東陽實業廠,151000,0.59
2025-07-31,8028,昇陽國際半導體,121000,0.58
2025-07-31,6670,復盛應用科技,55000,0.57
2025-07-31,3605,宏致電子,265000,0.57
2025-07-31,3491,昇達科技,34000,0.4
2025-07-31,2723,開曼美食達人,109000,0.33
2025-07-31,3450,聯鈞光電,15000,0.11
