日期,股票代號,股票名稱,股數,權重
2025-08-01,6257,矽格,207000,0.61
2025-08-01,1319,東陽實業廠,151000,0.59
2025-08-01,3605,宏致電子,265000,0.58
2025-08-01,6670,復盛應用科技,55000,0.57
2025-08-01,3491,昇達科技,34000,0.43
2025-08-01,2723,開曼美食達人,109000,0.32
2025-08-01,3450,聯鈞光電,15000,0.11
2025-08-04,2330,台灣積體電路製造,170000,7.04
2025-08-04,2317,鴻海精密工業,716000,4.7
2025-08-04,2454,聯發科技,93000,4.52
2025-08-04,2382,廣達電腦,438000,4.49
2025-08-04,2308,台達電子工業,184000,3.98
2025-08-04,2357,華碩電腦,155000,3.76
2025-08-04,2881,富邦金融控股,1105000,3.39
2025-08-04,2345,智邦科技,81000,2.62
2025-08-04,2891,中國信託金融控股,1566000,2.44
2025-08-04,2383,台光電子材料,59000,2.39
2025-08-04,3044,健鼎科技,235000,2.39
2025-08-04,9802,鈺齊國際,598000,2.3
2025-08-04,6669,緯穎科技服務,23000,2.22
2025-08-04,3017,奇鋐科技,64000,2.18
2025-08-04,2884,玉山金融控股,1799622,2.14
2025-08-04,2379,瑞昱半導體,98000,1.95
2025-08-04,2059,川湖科技,20000,1.9
2025-08-04,2393,億光電子工業,715000,1.8
2025-08-04,3293,鈊象電子,60000,1.72
2025-08-04,2360,致茂電子,95000,1.71
2025-08-04,3665,貿聯控股（BizLink Holding In,54336,1.69
2025-08-04,6223,旺矽科技,44000,1.6
2025-08-04,3653,健策精密工業,32000,1.52
2025-08-04,9907,統一實業,1990000,1.33
2025-08-04,5234,達興材料,145000,1.3
2025-08-04,5904,寶雅國際,71450,1.22
2025-08-04,6757,台灣虎航,361000,1.13
2025-08-04,6510,中華精測科技,36000,1.09
2025-08-04,5534,長虹建設,357000,1.09
2025-08-04,5434,崇越科技,105000,1.07
2025-08-04,6274,台燿科技,107000,1.01
2025-08-04,5439,高技企業,102000,0.95
2025-08-04,6121,新普科技,62000,0.91
2025-08-04,8114,振樺電子,97000,0.9
2025-08-04,8016,矽創電子,116000,0.86
2025-08-04,6811,宏碁資訊服務,91000,0.82
2025-08-04,6561,是方電訊,49000,0.8
2025-08-04,4915,致伸科技,301000,0.8
2025-08-04,3526,凡甲科技,93000,0.8
2025-08-04,3529,力旺電子,11000,0.8
2025-08-04,6442,光紅建聖,36000,0.78
2025-08-04,2610,中華航空,940000,0.71
2025-08-04,8028,昇陽國際半導體,121000,0.68
2025-08-04,3211,順達科技,77000,0.65
2025-08-04,3227,原相科技,85000,0.62
2025-08-04,6257,矽格,207000,0.6
2025-08-04,6670,復盛應用科技,55000,0.58
2025-08-04,3605,宏致電子,265000,0.58
2025-08-04,1319,東陽實業廠,151000,0.58
2025-08-04,3491,昇達科技,34000,0.42
2025-08-04,2723,開曼美食達人,109000,0.32
2025-08-04,3450,聯鈞光電,15000,0.11
2025-08-05,2330,台灣積體電路製造,170000,6.92
2025-08-05,2317,鴻海精密工業,716000,4.67
2025-08-05,2382,廣達電腦,438000,4.46
2025-08-05,2454,聯發科技,93000,4.41
2025-08-05,2308,台達電子工業,184000,4.11
2025-08-05,2357,華碩電腦,155000,3.71
2025-08-05,2881,富邦金融控股,1105000,3.28
2025-08-05,2345,智邦科技,81000,2.58
2025-08-05,2891,中國信託金融控股,1566000,2.36
2025-08-05,2383,台光電子材料,59000,2.35
2025-08-05,3044,健鼎科技,235000,2.32
2025-08-05,9802,鈺齊國際,598000,2.25
2025-08-05,6669,緯穎科技服務,23000,2.24
2025-08-05,3017,奇鋐科技,64000,2.21
2025-08-05,2884,玉山金融控股,1799622,2.08
2025-08-05,2379,瑞昱半導體,98000,1.94
2025-08-05,2059,川湖科技,20000,1.93
2025-08-05,2393,億光電子工業,715000,1.72
2025-08-05,3293,鈊象電子,60000,1.72
2025-08-05,3665,貿聯控股（BizLink Holding In,54336,1.7
2025-08-05,2360,致茂電子,95000,1.66
2025-08-05,6223,旺矽科技,44000,1.55
2025-08-05,3653,健策精密工業,32000,1.48
2025-08-05,9907,統一實業,1990000,1.31
2025-08-05,5234,達興材料,145000,1.29
2025-08-05,5904,寶雅國際,71450,1.18
2025-08-05,6510,中華精測科技,36000,1.11
2025-08-05,6757,台灣虎航,361000,1.1
2025-08-05,5534,長虹建設,357000,1.05
2025-08-05,5434,崇越科技,105000,1.05
2025-08-05,6274,台燿科技,107000,0.98
2025-08-05,5439,高技企業,102000,0.91
2025-08-05,6121,新普科技,62000,0.91
2025-08-05,8114,振樺電子,97000,0.9
2025-08-05,8016,矽創電子,116000,0.84
2025-08-05,6811,宏碁資訊服務,91000,0.81
2025-08-05,3529,力旺電子,11000,0.8
2025-08-05,3526,凡甲科技,93000,0.79
2025-08-05,4915,致伸科技,301000,0.79
2025-08-05,6561,是方電訊,49000,0.78
2025-08-05,6442,光紅建聖,36000,0.76
2025-08-05,8028,昇陽國際半導體,121000,0.7
2025-08-05,2610,中華航空,940000,0.69
2025-08-05,3211,順達科技,77000,0.65
2025-08-05,3227,原相科技,85000,0.61
2025-08-05,6257,矽格,207000,0.59
2025-08-05,3605,宏致電子,265000,0.57
2025-08-05,1319,東陽實業廠,151000,0.57
2025-08-05,6670,復盛應用科技,55000,0.56
2025-08-05,3491,昇達科技,34000,0.41
2025-08-05,2723,開曼美食達人,109000,0.31
2025-08-05,3450,聯鈞光電,15000,0.1
2025-08-06,2330,台灣積體電路製造,170000,6.69
2025-08-06,2317,鴻海精密工業,716000,4.66
2025-08-06,2382,廣達電腦,438000,4.42
2025-08-06,2454,聯發科技,93000,4.29
2025-08-06,2308,台達電子工業,184000,4
2025-08-06,2357,華碩電腦,155000,3.69
2025-08-06,2881,富邦金融控股,1105000,3.26
2025-08-06,2345,智邦科技,81000,2.55
2025-08-06,2891,中國信託金融控股,1566000,2.35
2025-08-06,3044,健鼎科技,235000,2.32
2025-08-06,2383,台光電子材料,59000,2.29
2025-08-06,3017,奇鋐科技,64000,2.25
2025-08-06,9802,鈺齊國際,598000,2.25
2025-08-06,6669,緯穎科技服務,23000,2.23
2025-08-06,2884,玉山金融控股,1799622,2.07
2025-08-06,2059,川湖科技,20000,1.97
2025-08-06,2379,瑞昱半導體,98000,1.84
2025-08-06,2393,億光電子工業,715000,1.71
2025-08-06,6223,旺矽科技,44000,1.69
2025-08-06,3293,鈊象電子,60000,1.67
2025-08-06,3665,貿聯控股（BizLink Holding In,54336,1.67
2025-08-06,2360,致茂電子,95000,1.64
2025-08-06,3653,健策精密工業,32000,1.48
2025-08-06,9907,統一實業,1990000,1.29
2025-08-06,5234,達興材料,145000,1.28
2025-08-06,6510,中華精測科技,36000,1.21
2025-08-06,5904,寶雅國際,71450,1.16
2025-08-06,6757,台灣虎航,361000,1.08
2025-08-06,5534,長虹建設,357000,1.05
2025-08-06,5434,崇越科技,105000,1.03
2025-08-06,6274,台燿科技,107000,0.95
2025-08-06,6121,新普科技,62000,0.89
2025-08-06,5439,高技企業,102000,0.88
2025-08-06,8114,振樺電子,97000,0.86
2025-08-06,8016,矽創電子,116000,0.84
2025-08-06,3526,凡甲科技,93000,0.83
2025-08-06,6811,宏碁資訊服務,91000,0.79
2025-08-06,3529,力旺電子,11000,0.78
2025-08-06,4915,致伸科技,301000,0.78
2025-08-06,6442,光紅建聖,36000,0.75
2025-08-06,6561,是方電訊,49000,0.75
2025-08-06,8028,昇陽國際半導體,121000,0.7
2025-08-06,2610,中華航空,940000,0.69
2025-08-06,3211,順達科技,77000,0.65
2025-08-06,3227,原相科技,85000,0.59
2025-08-06,3605,宏致電子,265000,0.59
2025-08-06,6257,矽格,207000,0.56
2025-08-06,6670,復盛應用科技,55000,0.55
2025-08-06,1319,東陽實業廠,151000,0.55
2025-08-06,3491,昇達科技,34000,0.39
2025-08-06,2723,開曼美食達人,109000,0.31
2025-08-06,3450,聯鈞光電,15000,0.1
2025-08-07,2330,台灣積體電路製造,182000,7.04
2025-08-07,2317,鴻海精密工業,766000,4.88
2025-08-07,2454,聯發科技,100000,4.44
2025-08-07,2382,廣達電腦,438000,4.15
2025-08-07,2308,台達電子工業,197000,4.02
2025-08-07,2357,華碩電腦,166000,3.71
2025-08-07,2881,富邦金融控股,1182000,3.29
2025-08-07,2345,智邦科技,87000,2.78
2025-08-07,2891,中國信託金融控股,1676000,2.36
2025-08-07,2383,台光電子材料,63000,2.36
2025-08-07,3044,健鼎科技,251000,2.35
2025-08-07,6669,緯穎科技服務,25000,2.3
2025-08-07,3017,奇鋐科技,68000,2.28
2025-08-07,9802,鈺齊國際,640000,2.23
2025-08-07,2884,玉山金融控股,1925622,2.09
2025-08-07,2059,川湖科技,20000,1.92
2025-08-07,3665,貿聯控股（BizLink Holding In,58336,1.78
2025-08-07,6223,旺矽科技,47000,1.74
2025-08-07,2379,瑞昱半導體,98000,1.72
2025-08-07,2393,億光電子工業,765000,1.7
2025-08-07,2360,致茂電子,102000,1.65
2025-08-07,3293,鈊象電子,64000,1.65
2025-08-07,3653,健策精密工業,34000,1.62
2025-08-07,5234,達興材料,155000,1.36
2025-08-07,9907,統一實業,2129000,1.29
2025-08-07,6510,中華精測科技,39000,1.24
2025-08-07,5904,寶雅國際,76450,1.17
2025-08-07,6757,台灣虎航,386000,1.07
2025-08-07,5434,崇越科技,112000,1.06
2025-08-07,5534,長虹建設,382000,1.05
2025-08-07,6274,台燿科技,115000,0.99
2025-08-07,5439,高技企業,109000,0.92
2025-08-07,6121,新普科技,66000,0.88
2025-08-07,8114,振樺電子,104000,0.88
2025-08-07,3526,凡甲科技,100000,0.84
2025-08-07,3529,力旺電子,12000,0.84
2025-08-07,8016,矽創電子,124000,0.83
2025-08-07,6811,宏碁資訊服務,97000,0.79
2025-08-07,4915,致伸科技,322000,0.79
2025-08-07,6561,是方電訊,52000,0.76
2025-08-07,6442,光紅建聖,36000,0.73
2025-08-07,8028,昇陽國際半導體,130000,0.7
2025-08-07,2610,中華航空,1006000,0.68
2025-08-07,3211,順達科技,77000,0.65
2025-08-07,3227,原相科技,91000,0.61
2025-08-07,3605,宏致電子,284000,0.59
2025-08-07,6257,矽格,221000,0.58
2025-08-07,6670,復盛應用科技,59000,0.55
2025-08-07,1319,東陽實業廠,162000,0.55
2025-08-07,3491,昇達科技,36000,0.41
2025-08-07,2723,開曼美食達人,117000,0.31
2025-08-07,3450,聯鈞光電,15000,0.09
2025-08-08,2330,台灣積體電路製造,189000,7.07
2025-08-08,2317,鴻海精密工業,794000,4.92
2025-08-08,2454,聯發科技,104000,4.47
2025-08-08,2308,台達電子工業,204000,4.14
2025-08-08,2382,廣達電腦,438000,4.05
2025-08-08,2357,華碩電腦,172000,3.73
2025-08-08,2881,富邦金融控股,1225000,3.32
2025-08-08,2345,智邦科技,90000,2.83
2025-08-08,3044,健鼎科技,260000,2.58
2025-08-08,3017,奇鋐科技,70000,2.43
2025-08-08,6669,緯穎科技服務,26000,2.39
2025-08-08,2891,中國信託金融控股,1737000,2.38
2025-08-08,2383,台光電子材料,65000,2.38
2025-08-08,9802,鈺齊國際,663000,2.26
2025-08-08,2884,玉山金融控股,1995622,2.11
2025-08-08,2059,川湖科技,20000,1.89
2025-08-08,3665,貿聯控股（BizLink Holding In,60336,1.87
2025-08-08,6223,旺矽科技,49000,1.8
2025-08-08,2393,億光電子工業,793000,1.7
2025-08-08,2360,致茂電子,106000,1.69
2025-08-08,2379,瑞昱半導體,98000,1.68
2025-08-08,3653,健策精密工業,35000,1.68
2025-08-08,3293,鈊象電子,66000,1.66
2025-08-08,5234,達興材料,161000,1.38
2025-08-08,9907,統一實業,2207000,1.32
2025-08-08,6510,中華精測科技,40000,1.22
2025-08-08,5904,寶雅國際,79450,1.18
2025-08-08,6757,台灣虎航,400000,1.08
2025-08-08,5434,崇越科技,116000,1.07
2025-08-08,5534,長虹建設,396000,1.06
2025-08-08,6274,台燿科技,119000,1.04
2025-08-08,5439,高技企業,113000,0.99
2025-08-08,6121,新普科技,68000,0.89
2025-08-08,8114,振樺電子,108000,0.89
2025-08-08,3526,凡甲科技,104000,0.85
2025-08-08,8016,矽創電子,129000,0.83
2025-08-08,4915,致伸科技,334000,0.82
2025-08-08,6811,宏碁資訊服務,101000,0.81
2025-08-08,3529,力旺電子,12000,0.8
2025-08-08,6561,是方電訊,54000,0.78
2025-08-08,6442,光紅建聖,36000,0.7
2025-08-08,2610,中華航空,1043000,0.7
2025-08-08,3211,順達科技,77000,0.64
2025-08-08,8028,昇陽國際半導體,135000,0.64
2025-08-08,3227,原相科技,94000,0.6
2025-08-08,3605,宏致電子,294000,0.6
2025-08-08,6257,矽格,229000,0.58
2025-08-08,1319,東陽實業廠,168000,0.56
2025-08-08,6670,復盛應用科技,61000,0.54
2025-08-08,3491,昇達科技,37000,0.4
2025-08-08,2723,開曼美食達人,121000,0.31
2025-08-08,3450,聯鈞光電,15000,0.09
2025-08-11,2330,台灣積體電路製造,189000,7.03
2025-08-11,2317,鴻海精密工業,794000,4.96
2025-08-11,2454,聯發科技,104000,4.44
2025-08-11,2308,台達電子工業,204000,4.1
2025-08-11,2382,廣達電腦,438000,4
2025-08-11,2357,華碩電腦,172000,3.59
2025-08-11,2881,富邦金融控股,1225000,3.33
2025-08-11,2345,智邦科技,90000,2.89
2025-08-11,3044,健鼎科技,260000,2.69
2025-08-11,6669,緯穎科技服務,26000,2.6
2025-08-11,3017,奇鋐科技,70000,2.38
2025-08-11,2383,台光電子材料,65000,2.37
2025-08-11,2891,中國信託金融控股,1737000,2.36
2025-08-11,9802,鈺齊國際,663000,2.25
2025-08-11,2884,玉山金融控股,1995622,2.09
2025-08-11,2059,川湖科技,20000,1.89
2025-08-11,3665,貿聯控股（BizLink Holding In,60336,1.87
2025-08-11,6223,旺矽科技,49000,1.78
2025-08-11,2360,致茂電子,106000,1.73
2025-08-11,3653,健策精密工業,35000,1.68
2025-08-11,2393,億光電子工業,793000,1.67
2025-08-11,2379,瑞昱半導體,98000,1.65
2025-08-11,3293,鈊象電子,66000,1.62
2025-08-11,5234,達興材料,161000,1.36
2025-08-11,9907,統一實業,2207000,1.26
2025-08-11,6510,中華精測科技,40000,1.22
2025-08-11,5904,寶雅國際,79450,1.16
2025-08-11,5434,崇越科技,116000,1.08
2025-08-11,6757,台灣虎航,400000,1.07
2025-08-11,6274,台燿科技,119000,1.04
2025-08-11,5534,長虹建設,396000,1.04
2025-08-11,5439,高技企業,113000,1
2025-08-11,8114,振樺電子,108000,0.9
2025-08-11,6121,新普科技,68000,0.87
2025-08-11,8016,矽創電子,129000,0.83
2025-08-11,4915,致伸科技,334000,0.82
2025-08-11,3526,凡甲科技,104000,0.82
2025-08-11,6811,宏碁資訊服務,101000,0.8
2025-08-11,3529,力旺電子,12000,0.78
2025-08-11,6561,是方電訊,54000,0.76
2025-08-11,6442,光紅建聖,36000,0.74
2025-08-11,2610,中華航空,1043000,0.69
2025-08-11,3211,順達科技,77000,0.65
2025-08-11,8028,昇陽國際半導體,135000,0.64
2025-08-11,3605,宏致電子,294000,0.62
2025-08-11,6257,矽格,229000,0.58
2025-08-11,3227,原相科技,94000,0.57
2025-08-11,1319,東陽實業廠,168000,0.54
2025-08-11,6670,復盛應用科技,61000,0.52
2025-08-11,3491,昇達科技,37000,0.4
2025-08-11,2723,開曼美食達人,121000,0.31
2025-08-11,3450,聯鈞光電,15000,0.09
2025-08-12,2330,台灣積體電路製造,189000,6.99
2025-08-12,2317,鴻海精密工業,794000,4.9
2025-08-12,2454,聯發科技,104000,4.43
2025-08-12,2308,台達電子工業,204000,4.1
2025-08-12,2382,廣達電腦,438000,3.88
2025-08-12,2357,華碩電腦,172000,3.52
2025-08-12,2881,富邦金融控股,1225000,3.33
2025-08-12,2345,智邦科技,90000,2.88
2025-08-12,3044,健鼎科技,260000,2.66
2025-08-12,6669,緯穎科技服務,26000,2.66
2025-08-12,3017,奇鋐科技,70000,2.39
2025-08-12,2383,台光電子材料,65000,2.39
2025-08-12,2891,中國信託金融控股,1737000,2.33
2025-08-12,9802,鈺齊國際,663000,2.25
2025-08-12,2884,玉山金融控股,1995622,2.08
2025-08-12,2059,川湖科技,20000,1.87
2025-08-12,3665,貿聯控股（BizLink Holding In,60336,1.82
2025-08-12,6223,旺矽科技,49000,1.77
2025-08-12,2360,致茂電子,106000,1.68
2025-08-12,2393,億光電子工業,793000,1.66
2025-08-12,3653,健策精密工業,35000,1.64
2025-08-12,2379,瑞昱半導體,98000,1.63
2025-08-12,3293,鈊象電子,66000,1.6
2025-08-12,5234,達興材料,161000,1.32
2025-08-12,9907,統一實業,2207000,1.26
2025-08-12,6510,中華精測科技,40000,1.21
2025-08-12,5904,寶雅國際,79450,1.17
2025-08-12,5434,崇越科技,116000,1.08
2025-08-12,6757,台灣虎航,400000,1.05
2025-08-12,5534,長虹建設,396000,1.03
2025-08-12,6274,台燿科技,119000,1.02
2025-08-12,5439,高技企業,113000,1.01
2025-08-12,8114,振樺電子,108000,0.9
2025-08-12,3526,凡甲科技,104000,0.87
2025-08-12,8016,矽創電子,129000,0.84
2025-08-12,6121,新普科技,68000,0.83
2025-08-12,4915,致伸科技,334000,0.81
2025-08-12,3529,力旺電子,12000,0.8
2025-08-12,6811,宏碁資訊服務,101000,0.8
2025-08-12,6442,光紅建聖,36000,0.75
2025-08-12,6561,是方電訊,54000,0.75
2025-08-12,3605,宏致電子,294000,0.68
2025-08-12,2610,中華航空,1043000,0.68
2025-08-12,3211,順達科技,77000,0.63
2025-08-12,8028,昇陽國際半導體,135000,0.63
2025-08-12,3227,原相科技,94000,0.57
2025-08-12,6257,矽格,229000,0.57
2025-08-12,1319,東陽實業廠,168000,0.54
2025-08-12,6670,復盛應用科技,61000,0.52
2025-08-12,3491,昇達科技,37000,0.41
2025-08-12,2723,開曼美食達人,121000,0.3
2025-08-12,3450,聯鈞光電,15000,0.09
2025-08-13,2330,台灣積體電路製造,189000,6.88
2025-08-13,2317,鴻海精密工業,794000,4.78
2025-08-13,2454,聯發科技,104000,4.32
2025-08-13,2308,台達電子工業,204000,4.18
2025-08-13,2382,廣達電腦,438000,3.61
2025-08-13,2357,華碩電腦,172000,3.34
2025-08-13,2881,富邦金融控股,1225000,3.25
2025-08-13,2345,智邦科技,90000,2.85
2025-08-13,6669,緯穎科技服務,26000,2.67
2025-08-13,3044,健鼎科技,260000,2.6
2025-08-13,3017,奇鋐科技,70000,2.38
2025-08-13,2383,台光電子材料,65000,2.37
2025-08-13,2891,中國信託金融控股,1737000,2.27
2025-08-13,9802,鈺齊國際,663000,2.2
2025-08-13,2884,玉山金融控股,1995622,2.06
2025-08-13,2059,川湖科技,20000,1.85
2025-08-13,3665,貿聯控股（BizLink Holding In,60336,1.81
2025-08-13,6223,旺矽科技,49000,1.81
2025-08-13,2360,致茂電子,106000,1.64
2025-08-13,2393,億光電子工業,793000,1.61
2025-08-13,2379,瑞昱半導體,98000,1.59
2025-08-13,3293,鈊象電子,66000,1.53
2025-08-13,3653,健策精密工業,35000,1.53
2025-08-13,5234,達興材料,161000,1.23
2025-08-13,9907,統一實業,2207000,1.21
2025-08-13,6510,中華精測科技,40000,1.17
2025-08-13,5904,寶雅國際,79450,1.12
2025-08-13,5434,崇越科技,116000,1.05
2025-08-13,6274,台燿科技,119000,1.02
2025-08-13,6757,台灣虎航,400000,1.02
2025-08-13,5534,長虹建設,396000,1.01
2025-08-13,5439,高技企業,113000,0.92
2025-08-13,8114,振樺電子,108000,0.86
2025-08-13,6121,新普科技,68000,0.82
2025-08-13,3526,凡甲科技,104000,0.81
2025-08-13,8016,矽創電子,129000,0.81
2025-08-13,4915,致伸科技,334000,0.79
2025-08-13,3529,力旺電子,12000,0.78
2025-08-13,6811,宏碁資訊服務,101000,0.77
2025-08-13,6442,光紅建聖,36000,0.75
2025-08-13,6561,是方電訊,54000,0.73
2025-08-13,3605,宏致電子,294000,0.68
2025-08-13,2610,中華航空,1043000,0.67
2025-08-13,3211,順達科技,77000,0.6
2025-08-13,3227,原相科技,94000,0.6
2025-08-13,8028,昇陽國際半導體,135000,0.59
2025-08-13,6257,矽格,229000,0.56
2025-08-13,1319,東陽實業廠,168000,0.51
2025-08-13,6670,復盛應用科技,61000,0.5
2025-08-13,3491,昇達科技,37000,0.39
2025-08-13,2723,開曼美食達人,121000,0.29
2025-08-13,3450,聯鈞光電,15000,0.09
2025-08-14,2330,台灣積體電路製造,189000,6.62
2025-08-14,2317,鴻海精密工業,794000,4.72
2025-08-14,2454,聯發科技,104000,4.31
2025-08-14,2308,台達電子工業,204000,4.08
2025-08-14,2382,廣達電腦,438000,3.53
2025-08-14,2357,華碩電腦,172000,3.29
2025-08-14,2881,富邦金融控股,1225000,3.24
2025-08-14,2345,智邦科技,90000,2.78
2025-08-14,6669,緯穎科技服務,26000,2.63
2025-08-14,3044,健鼎科技,260000,2.51
2025-08-14,2383,台光電子材料,65000,2.35
2025-08-14,9802,鈺齊國際,663000,2.25
2025-08-14,2891,中國信託金融控股,1737000,2.24
2025-08-14,3017,奇鋐科技,70000,2.24
2025-08-14,2884,玉山金融控股,1995622,2.05
2025-08-14,2059,川湖科技,20000,1.85
2025-08-14,6223,旺矽科技,49000,1.85
2025-08-14,3665,貿聯控股（BizLink Holding In,60336,1.78
2025-08-14,2360,致茂電子,106000,1.63
2025-08-14,2379,瑞昱半導體,98000,1.59
2025-08-14,2393,億光電子工業,793000,1.59
2025-08-14,3653,健策精密工業,35000,1.57
2025-08-14,3293,鈊象電子,66000,1.53
2025-08-14,5234,達興材料,161000,1.33
2025-08-14,6510,中華精測科技,40000,1.26
2025-08-14,9907,統一實業,2207000,1.19
2025-08-14,5904,寶雅國際,79450,1.12
2025-08-14,6274,台燿科技,119000,1.04
2025-08-14,5434,崇越科技,116000,1.03
2025-08-14,6757,台灣虎航,400000,1.01
2025-08-14,5534,長虹建設,396000,1
2025-08-14,5439,高技企業,113000,0.91
2025-08-14,8114,振樺電子,108000,0.88
2025-08-14,8016,矽創電子,129000,0.8
2025-08-14,6121,新普科技,68000,0.8
2025-08-14,3526,凡甲科技,104000,0.79
2025-08-14,4915,致伸科技,334000,0.78
2025-08-14,6442,光紅建聖,36000,0.78
2025-08-14,3529,力旺電子,12000,0.77
2025-08-14,6811,宏碁資訊服務,101000,0.76
2025-08-14,6561,是方電訊,54000,0.72
2025-08-14,2610,中華航空,1043000,0.67
2025-08-14,3605,宏致電子,294000,0.64
2025-08-14,3211,順達科技,77000,0.59
2025-08-14,8028,昇陽國際半導體,135000,0.58
2025-08-14,3227,原相科技,94000,0.56
2025-08-14,6257,矽格,229000,0.55
2025-08-14,1319,東陽實業廠,168000,0.51
2025-08-14,6670,復盛應用科技,61000,0.51
2025-08-14,3491,昇達科技,37000,0.39
2025-08-14,2723,開曼美食達人,121000,0.29
2025-08-14,3450,聯鈞光電,15000,0.09
2025-08-15,2330,台灣積體電路製造,195000,6.62
2025-08-15,2317,鴻海精密工業,821000,4.89
2025-08-15,2454,聯發科技,107000,4.22
2025-08-15,2308,台達電子工業,211000,4.16
2025-08-15,2382,廣達電腦,438000,3.41
2025-08-15,2357,華碩電腦,178000,3.24
2025-08-15,2881,富邦金融控股,1266000,3.23
2025-08-15,2345,智邦科技,93000,2.77
2025-08-15,6669,緯穎科技服務,26000,2.5
2025-08-15,3044,健鼎科技,269000,2.49
2025-08-15,2383,台光電子材料,67000,2.47
2025-08-15,9802,鈺齊國際,685000,2.26
2025-08-15,3017,奇鋐科技,72000,2.22
2025-08-15,2891,中國信託金融控股,1795000,2.21
2025-08-15,2884,玉山金融控股,2062622,2.02
2025-08-15,6223,旺矽科技,51000,1.84
2025-08-15,2059,川湖科技,20000,1.8
2025-08-15,3665,貿聯控股（BizLink Holding In,62336,1.77
2025-08-15,2360,致茂電子,106000,1.59
2025-08-15,2393,億光電子工業,819000,1.57
2025-08-15,3653,健策精密工業,36000,1.53
2025-08-15,2379,瑞昱半導體,98000,1.52
2025-08-15,3293,鈊象電子,68000,1.51
2025-08-15,5234,達興材料,161000,1.41
2025-08-15,6510,中華精測科技,41000,1.3
2025-08-15,9907,統一實業,2281000,1.21
2025-08-15,6274,台燿科技,123000,1.12
2025-08-15,5904,寶雅國際,82450,1.11
2025-08-15,5434,崇越科技,120000,1.04
2025-08-15,6757,台灣虎航,413000,1
2025-08-15,5534,長虹建設,409000,0.98
2025-08-15,5439,高技企業,117000,0.96
2025-08-15,8114,振樺電子,112000,0.9
2025-08-15,6442,光紅建聖,36000,0.83
2025-08-15,6121,新普科技,70000,0.8
2025-08-15,4915,致伸科技,345000,0.79
2025-08-15,8016,矽創電子,133000,0.79
2025-08-15,3526,凡甲科技,107000,0.78
2025-08-15,6811,宏碁資訊服務,104000,0.76
2025-08-15,6561,是方電訊,56000,0.72
2025-08-15,3529,力旺電子,12000,0.72
2025-08-15,2610,中華航空,1078000,0.66
2025-08-15,3605,宏致電子,304000,0.64
2025-08-15,3211,順達科技,77000,0.63
2025-08-15,8028,昇陽國際半導體,135000,0.56
2025-08-15,3227,原相科技,94000,0.53
2025-08-15,6257,矽格,229000,0.53
2025-08-15,1319,東陽實業廠,168000,0.49
2025-08-15,6670,復盛應用科技,61000,0.47
2025-08-15,3491,昇達科技,37000,0.37
2025-08-15,2723,開曼美食達人,121000,0.28
2025-08-15,3450,聯鈞光電,15000,0.09
2025-08-18,2330,台灣積體電路製造,214000,6.77
2025-08-18,2317,鴻海精密工業,900000,5.07
2025-08-18,2454,聯發科技,117000,4.42
2025-08-18,2308,台達電子工業,231000,4.26
2025-08-18,2382,廣達電腦,480000,3.46
2025-08-18,2881,富邦金融控股,1387000,3.31
