日期,股票代號,股票名稱,股數,權重
2025-05-21,3529,力旺電子,9000,1.02
2025-05-21,6187,萬潤科技,67000,0.95
2025-05-21,5234,達興材料,103000,0.94
2025-05-21,3706,神達控股,324000,0.91
2025-05-21,6446,藥華醫藥,34000,0.81
2025-05-21,3491,昇達科技,47000,0.79
2025-05-21,2360,致茂電子,49000,0.78
2025-05-21,1702,南僑投資控股,340000,0.77
2025-05-21,3526,凡甲科技,60000,0.68
2025-05-21,3227,原相科技,64000,0.67
2025-05-21,8114,振樺電子,43000,0.66
2025-05-21,2059,川湖科技,6000,0.58
2025-05-21,2393,億光電子工業,144000,0.57
2025-05-21,9945,潤泰創新國際,382000,0.56
2025-05-21,6274,台燿科技,67000,0.53
2025-05-21,6670,復盛應用科技,29000,0.51
2025-05-21,3211,順達科技,51000,0.51
2025-05-21,8028,昇陽國際半導體,73000,0.49
2025-05-21,3450,聯鈞光電,48000,0.48
2025-05-21,3714,富采投資控股,264000,0.48
2025-05-21,6811,宏碁資訊服務,38000,0.45
2025-05-21,3605,宏致電子,170000,0.44
2025-05-21,6561,是方電訊,22000,0.43
2025-05-21,6863,Arizon RFID Technology,51000,0.42
2025-05-22,2330,台灣積體電路製造,122000,5.7
2025-05-22,2317,鴻海精密工業,719000,5.23
2025-05-22,2454,聯發科技,73000,4.6
2025-05-22,2881,富邦金融控股,1098000,4.28
2025-05-22,2308,台達電子工業,235000,4.22
2025-05-22,2357,華碩電腦,128000,3.85
2025-05-22,2382,廣達電腦,290000,3.69
2025-05-22,2891,中國信託金融控股,1502000,3.06
2025-05-22,2345,智邦科技,73000,2.58
2025-05-22,8039,台虹科技,940000,2.13
2025-05-22,3653,健策精密工業,34000,2.09
2025-05-22,6121,新普科技,119000,2.08
2025-05-22,8016,矽創電子,199000,2.05
2025-05-22,4915,致伸科技,545000,2.02
2025-05-22,3044,健鼎科技,204000,2
2025-05-22,6257,矽格,549000,1.98
2025-05-22,6669,緯穎科技服務,17000,1.89
2025-05-22,5434,崇越科技,136000,1.64
2025-05-22,6223,旺矽科技,51000,1.63
2025-05-22,6442,光紅建聖,75000,1.6
2025-05-22,3702,大聯大控股,485000,1.56
2025-05-22,3293,鈊象電子,38000,1.53
2025-05-22,2610,中華航空,1411000,1.52
2025-05-22,5904,寶雅國際,64000,1.52
2025-05-22,3131,弘塑科技,26000,1.5
2025-05-22,3665,貿聯控股（BizLink Holding In,51000,1.5
2025-05-22,2383,台光電子材料,40000,1.36
2025-05-22,3533,嘉澤端子工業,22000,1.34
2025-05-22,2883,凱基金融控股,1560000,1.29
2025-05-22,3017,奇鋐科技,43000,1.26
2025-05-22,6187,萬潤科技,67000,1.04
2025-05-22,3529,力旺電子,9000,1.03
2025-05-22,3706,神達控股,324000,0.94
2025-05-22,5234,達興材料,103000,0.93
2025-05-22,6446,藥華醫藥,34000,0.79
2025-05-22,3491,昇達科技,47000,0.77
2025-05-22,2360,致茂電子,49000,0.77
2025-05-22,1702,南僑投資控股,340000,0.76
2025-05-22,3526,凡甲科技,60000,0.67
2025-05-22,3227,原相科技,64000,0.67
2025-05-22,8114,振樺電子,43000,0.66
2025-05-22,2059,川湖科技,6000,0.61
2025-05-22,2393,億光電子工業,144000,0.57
2025-05-22,9945,潤泰創新國際,382000,0.55
2025-05-22,6274,台燿科技,67000,0.53
2025-05-22,6670,復盛應用科技,29000,0.52
2025-05-22,8028,昇陽國際半導體,73000,0.5
2025-05-22,3211,順達科技,51000,0.5
2025-05-22,3714,富采投資控股,264000,0.47
2025-05-22,3450,聯鈞光電,48000,0.46
2025-05-22,6811,宏碁資訊服務,38000,0.45
2025-05-22,3605,宏致電子,170000,0.44
2025-05-22,6863,Arizon RFID Technology,51000,0.43
2025-05-22,6561,是方電訊,22000,0.43
2025-05-23,2330,台灣積體電路製造,122000,5.72
2025-05-23,2317,鴻海精密工業,719000,5.28
2025-05-23,2454,聯發科技,73000,4.58
2025-05-23,2881,富邦金融控股,1098000,4.27
2025-05-23,2308,台達電子工業,235000,4.19
2025-05-23,2357,華碩電腦,128000,3.8
2025-05-23,2382,廣達電腦,290000,3.65
2025-05-23,2891,中國信託金融控股,1502000,3.07
2025-05-23,2345,智邦科技,73000,2.53
2025-05-23,8039,台虹科技,940000,2.12
2025-05-23,6121,新普科技,119000,2.1
2025-05-23,3653,健策精密工業,34000,2.09
2025-05-23,8016,矽創電子,199000,2.05
2025-05-23,4915,致伸科技,545000,2.01
2025-05-23,6257,矽格,549000,1.99
2025-05-23,3044,健鼎科技,204000,1.97
2025-05-23,6669,緯穎科技服務,17000,1.85
2025-05-23,6223,旺矽科技,51000,1.72
2025-05-23,5434,崇越科技,136000,1.64
2025-05-23,6442,光紅建聖,75000,1.62
2025-05-23,5904,寶雅國際,64000,1.54
2025-05-23,3702,大聯大控股,485000,1.54
2025-05-23,2610,中華航空,1411000,1.54
2025-05-23,3293,鈊象電子,38000,1.53
2025-05-23,3131,弘塑科技,26000,1.52
2025-05-23,3665,貿聯控股（BizLink Holding In,51000,1.52
2025-05-23,3533,嘉澤端子工業,22000,1.41
2025-05-23,2383,台光電子材料,40000,1.35
2025-05-23,2883,凱基金融控股,1560000,1.31
2025-05-23,3017,奇鋐科技,43000,1.24
2025-05-23,6187,萬潤科技,67000,1.05
2025-05-23,5234,達興材料,103000,0.99
2025-05-23,3529,力旺電子,9000,0.99
2025-05-23,3706,神達控股,324000,0.92
2025-05-23,6446,藥華醫藥,34000,0.81
2025-05-23,2360,致茂電子,49000,0.77
2025-05-23,1702,南僑投資控股,340000,0.76
2025-05-23,3491,昇達科技,47000,0.76
2025-05-23,3526,凡甲科技,60000,0.68
2025-05-23,3227,原相科技,64000,0.66
2025-05-23,8114,振樺電子,43000,0.65
2025-05-23,2059,川湖科技,6000,0.6
2025-05-23,2393,億光電子工業,144000,0.57
2025-05-23,9945,潤泰創新國際,382000,0.56
2025-05-23,6670,復盛應用科技,29000,0.51
2025-05-23,6274,台燿科技,67000,0.51
2025-05-23,8028,昇陽國際半導體,73000,0.49
2025-05-23,3211,順達科技,51000,0.49
2025-05-23,3450,聯鈞光電,48000,0.46
2025-05-23,3714,富采投資控股,264000,0.46
2025-05-23,3605,宏致電子,170000,0.44
2025-05-23,6811,宏碁資訊服務,38000,0.44
2025-05-23,6561,是方電訊,22000,0.43
2025-05-23,6863,Arizon RFID Technology,51000,0.42
2025-05-26,2330,台灣積體電路製造,122000,5.69
2025-05-26,2317,鴻海精密工業,719000,5.26
2025-05-26,2454,聯發科技,73000,4.47
2025-05-26,2881,富邦金融控股,1098000,4.25
2025-05-26,2308,台達電子工業,235000,4.16
2025-05-26,2357,華碩電腦,128000,3.84
2025-05-26,2382,廣達電腦,290000,3.68
2025-05-26,2891,中國信託金融控股,1502000,2.97
2025-05-26,2345,智邦科技,73000,2.54
2025-05-26,8039,台虹科技,940000,2.12
2025-05-26,3653,健策精密工業,34000,2.11
2025-05-26,6121,新普科技,119000,2.06
2025-05-26,8016,矽創電子,199000,2.03
2025-05-26,4915,致伸科技,545000,2.02
2025-05-26,6257,矽格,549000,2.01
2025-05-26,3044,健鼎科技,204000,1.97
2025-05-26,6669,緯穎科技服務,17000,1.93
2025-05-26,6223,旺矽科技,51000,1.83
2025-05-26,5434,崇越科技,136000,1.67
2025-05-26,6442,光紅建聖,75000,1.66
2025-05-26,5904,寶雅國際,64000,1.54
2025-05-26,3665,貿聯控股（BizLink Holding In,51000,1.54
2025-05-26,3293,鈊象電子,38000,1.53
2025-05-26,3702,大聯大控股,485000,1.52
2025-05-26,2610,中華航空,1411000,1.52
2025-05-26,3131,弘塑科技,26000,1.49
2025-05-26,3533,嘉澤端子工業,22000,1.39
2025-05-26,2383,台光電子材料,40000,1.35
2025-05-26,2883,凱基金融控股,1560000,1.33
2025-05-26,3017,奇鋐科技,43000,1.24
2025-05-26,5234,達興材料,103000,1.02
2025-05-26,6187,萬潤科技,67000,1
2025-05-26,3529,力旺電子,9000,0.98
2025-05-26,3706,神達控股,324000,0.97
2025-05-26,6446,藥華醫藥,34000,0.83
2025-05-26,2360,致茂電子,49000,0.79
2025-05-26,1702,南僑投資控股,340000,0.76
2025-05-26,3491,昇達科技,47000,0.74
2025-05-26,3526,凡甲科技,60000,0.67
2025-05-26,3227,原相科技,64000,0.67
2025-05-26,8114,振樺電子,43000,0.64
2025-05-26,2059,川湖科技,6000,0.6
2025-05-26,9945,潤泰創新國際,382000,0.57
2025-05-26,2393,億光電子工業,144000,0.56
2025-05-26,6670,復盛應用科技,29000,0.51
2025-05-26,6274,台燿科技,67000,0.51
2025-05-26,8028,昇陽國際半導體,73000,0.49
2025-05-26,3211,順達科技,51000,0.49
2025-05-26,3450,聯鈞光電,48000,0.46
2025-05-26,3714,富采投資控股,264000,0.46
2025-05-26,6811,宏碁資訊服務,38000,0.44
2025-05-26,6561,是方電訊,22000,0.43
2025-05-26,3605,宏致電子,170000,0.43
2025-05-26,6863,Arizon RFID Technology,51000,0.42
2025-05-27,2330,台灣積體電路製造,122000,5.67
2025-05-27,2317,鴻海精密工業,719000,5.26
2025-05-27,2454,聯發科技,73000,4.5
2025-05-27,2881,富邦金融控股,1098000,4.24
2025-05-27,2308,台達電子工業,235000,4.16
2025-05-27,2357,華碩電腦,128000,3.74
2025-05-27,2382,廣達電腦,290000,3.71
2025-05-27,2891,中國信託金融控股,1502000,2.95
2025-05-27,2345,智邦科技,73000,2.53
2025-05-27,8039,台虹科技,940000,2.13
2025-05-27,3653,健策精密工業,34000,2.1
2025-05-27,6121,新普科技,119000,2.08
2025-05-27,4915,致伸科技,545000,2.03
2025-05-27,6257,矽格,549000,2.02
2025-05-27,8016,矽創電子,199000,2.02
2025-05-27,3044,健鼎科技,204000,2
2025-05-27,6669,緯穎科技服務,17000,1.9
2025-05-27,6223,旺矽科技,51000,1.83
2025-05-27,5434,崇越科技,136000,1.67
2025-05-27,6442,光紅建聖,75000,1.64
2025-05-27,3702,大聯大控股,485000,1.6
2025-05-27,5904,寶雅國際,64000,1.56
2025-05-27,3293,鈊象電子,38000,1.54
2025-05-27,3665,貿聯控股（BizLink Holding In,51000,1.53
2025-05-27,2610,中華航空,1411000,1.52
2025-05-27,3131,弘塑科技,26000,1.47
2025-05-27,3533,嘉澤端子工業,22000,1.39
2025-05-27,2383,台光電子材料,40000,1.36
2025-05-27,2883,凱基金融控股,1560000,1.31
2025-05-27,3017,奇鋐科技,43000,1.26
2025-05-27,5234,達興材料,103000,1.02
2025-05-27,6187,萬潤科技,67000,1
2025-05-27,3529,力旺電子,9000,0.99
2025-05-27,3706,神達控股,324000,0.95
2025-05-27,6446,藥華醫藥,34000,0.84
2025-05-27,2360,致茂電子,49000,0.78
2025-05-27,1702,南僑投資控股,340000,0.76
2025-05-27,3491,昇達科技,47000,0.74
2025-05-27,3526,凡甲科技,60000,0.66
2025-05-27,3227,原相科技,64000,0.66
2025-05-27,8114,振樺電子,43000,0.66
2025-05-27,2059,川湖科技,6000,0.59
2025-05-27,2393,億光電子工業,144000,0.56
2025-05-27,9945,潤泰創新國際,382000,0.56
2025-05-27,6670,復盛應用科技,29000,0.51
2025-05-27,6274,台燿科技,67000,0.51
2025-05-27,3211,順達科技,51000,0.49
2025-05-27,8028,昇陽國際半導體,73000,0.48
2025-05-27,3714,富采投資控股,264000,0.46
2025-05-27,3450,聯鈞光電,48000,0.45
2025-05-27,6811,宏碁資訊服務,38000,0.44
2025-05-27,6561,是方電訊,22000,0.43
2025-05-27,3605,宏致電子,170000,0.43
2025-05-27,6863,Arizon RFID Technology,51000,0.42
2025-05-28,2330,台灣積體電路製造,122000,5.65
2025-05-28,2317,鴻海精密工業,719000,5.23
2025-05-28,2454,聯發科技,73000,4.47
2025-05-28,2881,富邦金融控股,1098000,4.18
2025-05-28,2308,台達電子工業,235000,4.16
2025-05-28,2357,華碩電腦,128000,3.79
2025-05-28,2382,廣達電腦,290000,3.73
2025-05-28,2891,中國信託金融控股,1502000,2.96
2025-05-28,2345,智邦科技,73000,2.57
2025-05-28,3653,健策精密工業,34000,2.17
2025-05-28,6121,新普科技,119000,2.11
2025-05-28,8039,台虹科技,940000,2.09
2025-05-28,3044,健鼎科技,204000,2.02
2025-05-28,8016,矽創電子,199000,2.01
2025-05-28,6257,矽格,549000,2.01
2025-05-28,4915,致伸科技,545000,2
2025-05-28,6669,緯穎科技服務,17000,1.94
2025-05-28,6223,旺矽科技,51000,1.83
2025-05-28,5434,崇越科技,136000,1.67
2025-05-28,6442,光紅建聖,75000,1.66
2025-05-28,3702,大聯大控股,485000,1.6
2025-05-28,5904,寶雅國際,64000,1.55
2025-05-28,3293,鈊象電子,38000,1.54
2025-05-28,3131,弘塑科技,26000,1.52
2025-05-28,3665,貿聯控股（BizLink Holding In,51000,1.51
2025-05-28,2610,中華航空,1411000,1.5
2025-05-28,3533,嘉澤端子工業,22000,1.39
2025-05-28,2383,台光電子材料,40000,1.38
2025-05-28,2883,凱基金融控股,1560000,1.29
2025-05-28,3017,奇鋐科技,43000,1.26
2025-05-28,5234,達興材料,103000,1.05
2025-05-28,3529,力旺電子,9000,1.01
2025-05-28,6187,萬潤科技,67000,1.01
2025-05-28,3706,神達控股,324000,0.92
2025-05-28,6446,藥華醫藥,34000,0.84
2025-05-28,2360,致茂電子,49000,0.78
2025-05-28,1702,南僑投資控股,340000,0.77
2025-05-28,3491,昇達科技,47000,0.72
2025-05-28,3526,凡甲科技,60000,0.66
2025-05-28,3227,原相科技,64000,0.66
2025-05-28,8114,振樺電子,43000,0.65
2025-05-28,2059,川湖科技,6000,0.59
2025-05-28,9945,潤泰創新國際,382000,0.56
2025-05-28,2393,億光電子工業,144000,0.55
2025-05-28,6274,台燿科技,67000,0.54
2025-05-28,6670,復盛應用科技,29000,0.48
2025-05-28,3211,順達科技,51000,0.48
2025-05-28,8028,昇陽國際半導體,73000,0.47
2025-05-28,3714,富采投資控股,264000,0.46
2025-05-28,3450,聯鈞光電,48000,0.44
2025-05-28,6811,宏碁資訊服務,38000,0.43
2025-05-28,6561,是方電訊,22000,0.43
2025-05-28,6863,Arizon RFID Technology,51000,0.42
2025-05-28,3605,宏致電子,170000,0.42
2025-05-29,2317,鴻海精密工業,719000,5.33
2025-05-29,2330,台灣積體電路製造,116000,5.33
2025-05-29,2454,聯發科技,89000,5.33
2025-05-29,2357,華碩電腦,149000,4.42
2025-05-29,2881,富邦金融控股,985000,3.73
2025-05-29,3044,健鼎科技,335000,3.41
2025-05-29,8016,矽創電子,319000,3.3
2025-05-29,2382,廣達電腦,250000,3.23
2025-05-29,2308,台達電子工業,176000,3.13
2025-05-29,6121,新普科技,171000,3.05
2025-05-29,2891,中國信託金融控股,1502000,2.92
2025-05-29,4915,致伸科技,769000,2.85
2025-05-29,5434,崇越科技,225000,2.8
2025-05-29,3702,大聯大控股,832000,2.78
2025-05-29,5904,寶雅國際,113000,2.7
2025-05-29,2345,智邦科技,73000,2.58
2025-05-29,2393,億光電子工業,582000,2.25
2025-05-29,6223,旺矽科技,51000,1.93
2025-05-29,6669,緯穎科技服務,15000,1.72
2025-05-29,2383,台光電子材料,48000,1.71
2025-05-29,6442,光紅建聖,75000,1.65
2025-05-29,3293,鈊象電子,38000,1.52
2025-05-29,3131,弘塑科技,26000,1.47
2025-05-29,2379,瑞昱半導體,56000,1.44
2025-05-29,3665,貿聯控股（BizLink Holding In,43000,1.32
2025-05-29,3653,健策精密工業,20000,1.29
2025-05-29,2059,川湖科技,13000,1.27
2025-05-29,2360,致茂電子,68000,1.08
2025-05-29,8039,台虹科技,484000,1.08
2025-05-29,3529,力旺電子,9000,1.03
2025-05-29,2610,中華航空,940000,0.99
2025-05-29,6757,台灣虎航,207000,0.95
2025-05-29,3017,奇鋐科技,32000,0.94
2025-05-29,1319,東陽實業廠,145000,0.9
2025-05-29,3450,聯鈞光電,97000,0.88
2025-05-29,6670,復盛應用科技,53000,0.88
2025-05-29,3227,原相科技,82000,0.86
2025-05-29,9907,統一實業,869000,0.85
2025-05-29,6446,藥華醫藥,34000,0.81
2025-05-29,8028,昇陽國際半導體,116000,0.77
2025-05-29,3491,昇達科技,47000,0.75
2025-05-29,3211,順達科技,77000,0.74
2025-05-29,8114,振樺電子,43000,0.66
2025-05-29,3526,凡甲科技,60000,0.65
2025-05-29,6561,是方電訊,32000,0.63
2025-05-29,6274,台燿科技,67000,0.55
2025-05-29,3714,富采投資控股,264000,0.44
2025-05-29,5234,達興材料,44000,0.44
2025-05-29,6811,宏碁資訊服務,38000,0.43
2025-05-29,3605,宏致電子,170000,0.42
2025-05-29,2723,開曼美食達人,48000,0.21
